
          760      0.70065     -0.00971      0.67782
          768      0.69857     -0.00709      0.67739
          776      0.69221     -0.00217      0.67696
          784      0.68347      0.00700      0.67653
          792      0.66748      0.01841      0.67610
          800      0.70035      0.01050      0.67567
          808      0.67280      0.00137      0.67524
          816      0.66577      0.02746      0.67481
          824      0.67954     -0.01017      0.67438
          832      0.65858      0.00136      0.67395
          840      0.66351      0.00423      0.67353
          848      0.66145      0.00500      0.67310
          856      0.68175      0.00472      0.67267
          864      0.67101     -0.00944      0.67224
          872      0.67734     -0.01090      0.67182
          880      0.67822     -0.01759      0.67139
          888      0.66842      0.00253      0.67096
          896      0.66472      0.00158      0.67054
          904      0.69765      0.00955      0.67011
          912      0.67892     -0.00736      0.66969
          920      0.68461     -0.00784      0.66926
          928      0.67321      0.00487      0.66884
          936      0.66907     -0.01019      0.66841
          944      0.66514      0.01254      0.66799
          952      0.64393     -0.00567      0.66756
          960      0.66365     -0.00004      0.66714
          968      0.66987     -0.00667      0.66671
          976      0.65236     -0.01069      0.66629
          984      0.66477     -0.00366      0.66587
          992      0.66725     -0.01035      0.66544
         1000      0.66221     -0.00623      0.66502
         1008      0.65315     -0.00437      0.66460
         1016      0.66735     -0.00585      0.66418
         1024      0.64688     -0.00496      0.66375
         1032      0.66931     -0.00089      0.66333
         1040      0.66731      0.00505      0.66291
         1048      0.65515     -0.00443      0.66249
         1056      0.63403     -0.00342      0.66207
         1064      0.66137     -0.00379      0.66165
         1072      0.67226     -0.00582      0.66123
         1080      0.64830      0.00422      0.66081
         1088      0.67266     -0.00008      0.66039
         1096      0.66047      0.00131      0.65997
         1104      0.63700     -0.00605      0.65955
         1112      0.66508      0.01984      0.65913
         1120      0.66403      0.00929      0.65871
         1128      0.65286      0.00704      0.65829
         1136      0.63831     -0.00119      0.65788
         1144      0.64502      0.00372      0.65746
         1152      0.66547     -0.00069      0.65704
         1160      0.63839      0.00588      0.65662
         1168      0.64507     -0.00815      0.65621
         1176      0.66103     -0.01386      0.65579
         1184      0.64347      0.01162      0.65537
         1192      0.66517     -0.01812      0.65496
         1200      0.65218      0.01166      0.65454
         1208      0.67527     -0.00114      0.65412
         1216      0.65286     -0.00369      0.65371
         1224      0.65999      0.00987      0.65329
         1232      0.65336     -0.00753      0.65288
         1240      0.65671      0.00781      0.65246
         1248      0.65347      0.00974      0.65205
         1256      0.65302      0.00056      0.65163
         1264      0.65722     -0.00899      0.65122
         1272      0.64757      0.00255      0.65081
         1280      0.64926      0.00586      0.65039
         1288      0.65435     -0.00761      0.64998
         1296      0.65007     -0.01873      0.64957
         1304      0.65561     -0.00177      0.64915
         1312      0.65221      0.00167      0.64874
         1320      0.65553     -0.00210      0.64833
         1328      0.65280      0.00792      0.64792
         1336      0.64806      0.00342      0.64751
         1344      0.64978     -0.01801      0.64710
         1352      0.65233     -0.01013      0.64668
         1360      0.65379      0.00079      0.64627
         1368      0.63578      0.01109      0.64586
         1376      0.64254     -0.01101      0.64545
         1384      0.64680      0.00109      0.64504
         1392      0.64253     -0.00179      0.64463
         1400      0.64845      0.00610      0.64422
         1408      0.63288      0.00500      0.64381
         1416      0.62803      0.00840      0.64340
         1424      0.65709      0.00356      0.64300
         1432      0.62900     -0.00911      0.64259
         1440      0.64170     -0.01665      0.64218
         1448      0.63441     -0.00504      0.64177
         1456      0.63150      0.00718      0.64136
         1464      0.65652      0.01503      0.64096
         1472      0.63120      0.01446      0.64055
         1480      0.64063      0.00546      0.64014
         1488      0.64602      0.00097      0.63974
         1496      0.63755     -0.00949      0.63933
         1504      0.65103      0.00130      0.63892
         1512      0.64086     -0.00142      0.63852
         1520      0.65732      0.02453      0.63811
         1528      0.63987     -0.01298      0.63771
         1536      0.63097     -0.00738      0.63730
         1544      0.63707     -0.01952      0.63690
         1552      0.62626     -0.00695      0.63649
         1560      0.62932      0.01122      0.63609
         1568      0.64216     -0.01017      0.63568
         1576      0.62569      0.02147      0.63528
         1584      0.61639     -0.00395      0.63488
         1592      0.62098     -0.01234      0.63447
         1600      0.63646     -0.00987      0.63407
         1608      0.64631     -0.01244      0.63367
         1616      0.62854     -0.01526      0.63326
         1624      0.62812     -0.00697      0.63286
         1632      0.64144      0.00628      0.63246
         1640      0.63275      0.00495      0.63206
         1648      0.62054     -0.00209      0.63166
         1656      0.62622     -0.02245      0.63126
         1664      0.61369      0.00030      0.63085
         1672      0.62375      0.00216      0.63045
         1680      0.63996      0.01009      0.63005
         1688      0.63238      0.00701      0.62965
         1696      0.60946     -0.02108      0.62925
         1704      0.61759     -0.00862      0.62885
         1712      0.61806      0.00957      0.62845
         1720      0.62837     -0.02522      0.62805
         1728      0.61419     -0.00405      0.62766
         1736      0.63356     -0.00443      0.62726
         1744      0.63066     -0.01012      0.62686
         1752      0.62159     -0.00669      0.62646
         1760      0.61584     -0.01275      0.62606
         1768      0.61737     -0.01106      0.62566
         1776      0.61721     -0.01436      0.62527
         1784      0.62061     -0.00063      0.62487
         1792      0.62328      0.00061      0.62447
         1800      0.63615     -0.00669      0.62408
         1808      0.63351      0.00210      0.62368
         1816      0.62577     -0.00568      0.62328
         1824      0.61726      0.01762      0.62289
         1832      0.63901      0.01711      0.62249
         1840      0.62514     -0.00413      0.62210
         1848      0.63097     -0.00558      0.62170
         1856      0.63268     -0.00451      0.62131
         1864      0.62629     -0.00127      0.62091
         1872      0.60846     -0.00704      0.62052
         1880      0.61801      0.01066      0.62012
         1888      0.62033     -0.01210      0.61973
         1896      0.61875     -0.01084      0.61934
         1904      0.61848      0.00256      0.61894
         1912      0.62424     -0.00370      0.61855
         1920      0.60408      0.00238      0.61816
         1928      0.60160     -0.00115      0.61776
         1936      0.62203     -0.01065      0.61737
         1944      0.61264      0.00312      0.61698
         1952      0.63602     -0.00140      0.61659
         1960      0.60074      0.00579      0.61619
         1968      0.60253     -0.00780      0.61580
         1976      0.61423      0.00663      0.61541
         1984      0.59987      0.01368      0.61502
         1992      0.61976     -0.00788      0.61463
         2000      0.60755      0.01511      0.61424
